brood_year,year,tag_code,tag_other,species,trap_date,sex,origin,fork_length,age,final_age,ad_clip,cwt
BY11,2011,3D9.1C2D8D23EB,NA,ST,2010-07-22T00:00:00Z,F,H,77,1.2,4,AD,NA
BY11,2011,3D9.1C2D8E0459,NA,ST,2010-07-22T00:00:00Z,M,H,72,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F4439,NA,ST,2010-07-22T00:00:00Z,F,H,68,1.2,4,NA,NA
BY11,2011,3D9.1C2D8CEF4F,NA,ST,2010-07-22T00:00:00Z,F,H,74,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E7697,NA,ST,2010-07-22T00:00:00Z,M,H,69,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F5647,NA,ST,2010-07-22T00:00:00Z,M,H,74,1.2,4,NA,NA
BY11,2011,3D9.1C2C508B25,NA,ST,2010-07-22T00:00:00Z,F,H,69,1.2,4,AD,SN
BY11,2011,3D9.1C2D8F40D9,NA,ST,2010-07-22T00:00:00Z,F,H,70,1.2,4,NA,SN
BY11,2011,3D9.1C2D8E1660,NA,ST,2010-07-22T00:00:00Z,M,H,74,1.2,4,AD,NA
BY11,2011,3D9.1C2D8CD2AF,NA,ST,2010-07-22T00:00:00Z,F,H,72,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F9D33,NA,ST,2010-07-22T00:00:00Z,M,H,78,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E7E82,NA,ST,2010-07-22T00:00:00Z,F,H,70,NA,NA,AD,NA
BY11,2011,3D9.1C2D8DF710,NA,ST,2010-07-22T00:00:00Z,F,H,69,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F729F,NA,ST,2010-07-22T00:00:00Z,F,H,74,1.2,4,NA,NA
BY11,2011,3D9.1C2D8DFC58,NA,ST,2010-07-22T00:00:00Z,F,H,56,R.1,NA,AD,SN
BY11,2011,3D9.1C2D8FA201,NA,ST,2010-07-22T00:00:00Z,F,H,70,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F4AFA,NA,ST,2010-07-22T00:00:00Z,M,H,58,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E926D,NA,ST,2010-07-22T00:00:00Z,M,H,71,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F183C,NA,ST,2010-07-22T00:00:00Z,M,H,79,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E3E06,NA,ST,2010-07-22T00:00:00Z,F,H,67,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F9DC2,NA,ST,2010-07-22T00:00:00Z,F,H,68,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F6635,NA,ST,2010-07-22T00:00:00Z,F,H,70,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F59D4,NA,ST,2010-07-22T00:00:00Z,M,H,75,1.2,4,AD,SN
BY11,2011,3D9.1C2D8CDF4E,NA,ST,2010-07-22T00:00:00Z,M,H,69,1.2,4,NA,NA
BY11,2011,3D9.1C2D8CED78,NA,ST,2010-07-22T00:00:00Z,M,H,69,1.2,4,AD,NA
BY11,2011,3D9.1C2D8D3815,NA,ST,2010-07-22T00:00:00Z,F,H,71,NA,NA,NA,NA
BY11,2011,3D9.1C2D8F6155,NA,ST,2010-07-22T00:00:00Z,M,H,71,1.2,4,AD,SN
BY11,2011,3D9.1C2D8E168B,NA,ST,2010-07-22T00:00:00Z,M,H,73,NA,NA,AD,NA
BY11,2011,3D9.1C2D8FA26E,NA,ST,2010-07-22T00:00:00Z,M,H,78,1.2,4,AD,SN
BY11,2011,3D9.1C2D8CED7B,NA,ST,2010-07-22T00:00:00Z,F,H,69,1.2,4,AD,NA
BY11,2011,3D9.1C2D8D39AD,NA,ST,2010-07-22T00:00:00Z,M,H,71,NA,NA,NA,NA
BY11,2011,3D9.1C2D8F1804,NA,ST,2010-07-22T00:00:00Z,F,H,63,1.2,4,AD,SN
BY11,2011,3D9.1C2D8DFCFB,NA,ST,2010-07-22T00:00:00Z,F,H,72,1.2,4,NA,NA
BY11,2011,3D9.1C2D8CD607,NA,ST,2010-07-22T00:00:00Z,F,H,71,NA,NA,AD,NA
BY11,2011,3D9.1C2D8CDB46,NA,ST,2010-07-22T00:00:00Z,F,H,72,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E2637,NA,ST,2010-07-22T00:00:00Z,F,H,57,1.1,3,NA,NA
BY11,2011,3D9.1C2D8F7F34,NA,ST,2010-07-22T00:00:00Z,F,H,64,NA,NA,NA,NA
BY11,2011,3D9.1C2D8F9783,NA,ST,2010-07-22T00:00:00Z,M,H,64,NA,NA,AD,NA
BY11,2011,3D9.1C2D8CFC80,NA,ST,2010-07-22T00:00:00Z,F,H,72,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F5632,NA,ST,2010-07-22T00:00:00Z,F,H,71,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E4371,NA,ST,2010-07-22T00:00:00Z,M,H,83,1.2,4,AD,SN
BY11,2011,3D9.1C2D8E695B,NA,ST,2010-07-22T00:00:00Z,M,H,73,NA,NA,NA,NA
BY11,2011,3D9.1C2D8F7EFC,NA,ST,2010-07-22T00:00:00Z,M,H,72,NA,NA,AD,NA
BY11,2011,3D9.1C2D8D085F,NA,ST,2010-07-22T00:00:00Z,F,H,70,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E0824,NA,ST,2010-07-22T00:00:00Z,F,H,70,1.2,4,AD,NA
BY11,2011,3D9.1C2D8CFC55,NA,ST,2010-07-22T00:00:00Z,M,H,59,NA,NA,AD,NA
BY11,2011,3D9.1C2C459DC0,NA,ST,2010-07-22T00:00:00Z,M,H,78,NA,NA,NA,NA
BY11,2011,3D9.1C2D8F40D5,NA,ST,2010-07-22T00:00:00Z,M,W,74,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F4E11,NA,ST,2010-07-22T00:00:00Z,F,W,72,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F341D,NA,ST,2010-07-22T00:00:00Z,M,W,73,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F3421,NA,ST,2010-07-22T00:00:00Z,M,W,77,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E5CD2,NA,ST,2010-07-22T00:00:00Z,F,W,70,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E5669,NA,ST,2010-07-22T00:00:00Z,F,W,68,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F6F21,NA,ST,2010-07-22T00:00:00Z,F,W,70,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8CF602,NA,ST,2010-07-22T00:00:00Z,F,W,75,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F6791,NA,ST,2010-07-22T00:00:00Z,F,W,72,2.2,5,NA,NA
BY11,2011,3D9.1C2D8DFF5D,NA,ST,2010-07-22T00:00:00Z,M,W,77,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8CE672,NA,ST,2010-07-22T00:00:00Z,F,W,73,2.2,5,NA,NA
BY11,2011,3D9.1C2D8D37CE,NA,ST,2010-07-22T00:00:00Z,F,W,74,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F5631,NA,ST,2010-07-22T00:00:00Z,F,W,67,2.1,4,NA,NA
BY11,2011,3D9.1C2D8E5688,NA,ST,2010-07-22T00:00:00Z,F,W,71,2.2,5,NA,NA
BY11,2011,3D9.1C2D8CC2FF,NA,ST,2010-07-22T00:00:00Z,F,W,73,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E792C,NA,ST,2010-07-22T00:00:00Z,F,W,78,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F8673,NA,ST,2010-07-22T00:00:00Z,M,W,83,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E5183,NA,ST,2010-07-22T00:00:00Z,F,W,71,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E514D,NA,ST,2010-07-22T00:00:00Z,F,W,60,2.1,4,NA,NA
BY11,2011,3D9.1C2D8FB2A3,NA,ST,2010-07-22T00:00:00Z,F,W,70,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E81BF,NA,ST,2010-07-22T00:00:00Z,F,W,74,2.2,5,NA,NA
BY11,2011,3D9.1C2C657AB3,NA,ST,2010-07-22T00:00:00Z,F,W,74,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F33FF,NA,ST,2010-07-22T00:00:00Z,F,W,67,2.2,5,NA,NA
BY11,2011,3D9.1C2D8CF727,NA,ST,2010-07-22T00:00:00Z,F,W,72,2.2,5,NA,NA
BY11,2011,3D9.1C2D8FA764,NA,ST,2010-07-22T00:00:00Z,M,W,75,1.2,4,NA,NA
BY11,2011,3D9.1C2D8CC31A,NA,ST,2010-07-22T00:00:00Z,F,W,69,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F443B,NA,ST,2010-07-22T00:00:00Z,F,W,71,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F6178,NA,ST,2010-07-22T00:00:00Z,F,W,78,2.2,5,NA,NA
BY11,2011,3D9.1C2D8CDA79,NA,ST,2010-07-22T00:00:00Z,F,W,82,2.2,5,NA,NA
BY11,2011,3D9.1C2D8D0C35,NA,ST,2010-07-27T00:00:00Z,F,H,72,1.2,4,NA,SN
BY11,2011,3D9.1C2D8E068E,NA,ST,2010-07-27T00:00:00Z,M,H,61,1.1,3,NA,NA
BY11,2011,3D9.1C2D8D0852,NA,ST,2010-07-27T00:00:00Z,F,H,77,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F7F35,NA,ST,2010-07-27T00:00:00Z,F,H,73,1.2,4,AD,SN
BY11,2011,3D9.1C2D8E18FB,NA,ST,2010-07-27T00:00:00Z,F,H,71,1.2,4,AD,NA
BY11,2011,3D9.1C2D8E2805,NA,ST,2010-07-27T00:00:00Z,M,H,57,1.1,3,AD,NA
BY11,2011,3D9.1C2D8D301C,NA,ST,2010-07-27T00:00:00Z,M,H,74,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8F6F19,NA,ST,2010-07-27T00:00:00Z,F,H,57,1.1,3,AD,NA
BY11,2011,3D9.1C2D8CFD89,NA,ST,2010-07-27T00:00:00Z,F,H,69,1.2,4,AD,NA
BY11,2011,3D9.1C2D8E55C7,NA,ST,2010-07-27T00:00:00Z,F,H,72,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F5AD8,NA,ST,2010-07-27T00:00:00Z,F,H,65,1.2,4,AD,SN
BY11,2011,3D9.1C2D8E3E34,NA,ST,2010-07-27T00:00:00Z,F,H,67,1.2,4,AD,SN
BY11,2011,3D9.1C2D8FA8E1,NA,ST,2010-07-27T00:00:00Z,F,H,59,1.1,3,AD,NA
BY11,2011,3D9.1C2D8F560B,NA,ST,2010-07-27T00:00:00Z,M,H,55,1.1,3,AD,NA
BY11,2011,3D9.1C2D8F4B0B,NA,ST,2010-07-27T00:00:00Z,M,H,71,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F6ED3,NA,ST,2010-07-27T00:00:00Z,F,H,72,1.2,4,AD,SN
BY11,2011,3D9.1C2D8F4EE7,NA,ST,2010-07-27T00:00:00Z,M,H,54,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F614F,NA,ST,2010-07-27T00:00:00Z,M,H,61,NA,NA,AD,SN
BY11,2011,3D9.1C2D8D158F,NA,ST,2010-07-27T00:00:00Z,M,H,51,1.1,3,NA,NA
BY11,2011,3D9.1C2D8CBCCA,NA,ST,2010-07-27T00:00:00Z,F,H,69,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F7ED7,NA,ST,2010-07-27T00:00:00Z,M,H,58,1.1,3,AD,NA
BY11,2011,3D9.1C2D8E453F,NA,ST,2010-07-27T00:00:00Z,F,H,56,1.1,3,NA,NA
BY11,2011,3D9.1C2D8FB165,NA,ST,2010-07-27T00:00:00Z,F,H,71,1.2,4,AD,SN
BY11,2011,3D9.1C2D8FB242,NA,ST,2010-07-27T00:00:00Z,F,H,69,NA,NA,AD,NA
BY11,2011,3D9.1C2D8D2279,NA,ST,2010-07-27T00:00:00Z,M,H,76,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F9F3D,NA,ST,2010-07-27T00:00:00Z,M,H,62,1.1,3,AD,NA
BY11,2011,3D9.1C2D8ED1CB,NA,ST,2010-07-27T00:00:00Z,F,H,72,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E5580,NA,ST,2010-07-27T00:00:00Z,M,H,58,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E3E33,NA,ST,2010-07-27T00:00:00Z,F,H,70,1.2,4,AD,SN
BY11,2011,3D9.1C2D8D159B,NA,ST,2010-07-27T00:00:00Z,M,H,56,1.1,3,NA,NA
BY11,2011,3D9.1C2D8D0A63,NA,ST,2010-07-27T00:00:00Z,F,H,60,1.1,3,AD,NA
BY11,2011,3D9.1C2D8F7F0A,NA,ST,2010-07-27T00:00:00Z,F,H,69,NA,NA,AD,NA
BY11,2011,3D9.1C2D8CBE8E,NA,ST,2010-07-27T00:00:00Z,F,H,52,NA,NA,AD,NA
BY11,2011,3D9.1C2C59498F,NA,ST,2010-07-27T00:00:00Z,F,H,67,1.2,4,AD,SN
BY11,2011,3D9.1C2D8F6EE8,NA,ST,2010-07-27T00:00:00Z,F,H,67,NA,NA,AD,NA
BY11,2011,3D9.1C2C5092C2,NA,ST,2010-07-27T00:00:00Z,F,H,73,1.2,4,NA,NA
BY11,2011,3D9.1C2D8D39AA,NA,ST,2010-07-27T00:00:00Z,F,H,55,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F628A,NA,ST,2010-07-27T00:00:00Z,F,H,70,NA,NA,AD,SN
BY11,2011,3D9.1C2D8E3E39,NA,ST,2010-07-27T00:00:00Z,F,H,71,NA,NA,AD,SN
BY11,2011,3D9.1C2D8E94DB,NA,ST,2010-07-27T00:00:00Z,F,H,71,1.2,4,NA,NA
BY11,2011,3D9.1C2D8DFEB0,NA,ST,2010-07-27T00:00:00Z,F,H,74,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E068B,NA,ST,2010-07-27T00:00:00Z,F,H,67,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8F871D,NA,ST,2010-07-27T00:00:00Z,M,H,71,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F6A9C,NA,ST,2010-07-27T00:00:00Z,M,H,83,NA,NA,NA,NA
BY11,2011,3D9.1C2D8FB4C8,NA,ST,2010-07-27T00:00:00Z,F,H,76,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F7EB0,NA,ST,2010-07-27T00:00:00Z,F,H,66,1.2,4,AD,SN
BY11,2011,3D9.1C2D8CE134,NA,ST,2010-07-27T00:00:00Z,F,H,66,R.2,NA,AD,NA
BY11,2011,3D9.1C2D8F5BC9,NA,ST,2010-07-27T00:00:00Z,F,H,79,R.2,NA,AD,SN
BY11,2011,3D9.1C2D8E01A1,NA,ST,2010-07-27T00:00:00Z,M,H,73,NA,NA,AD,NA
BY11,2011,3D9.1C2D8CDC5F,NA,ST,2010-07-27T00:00:00Z,F,H,66,1.2,4,NA,NA
BY11,2011,3D9.1C2D8CF6C9,NA,ST,2010-07-27T00:00:00Z,F,H,56,1.1,3,AD,NA
BY11,2011,3D9.1C2D8CC32B,NA,ST,2010-07-27T00:00:00Z,F,H,75,1.2,4,NA,NA
BY11,2011,3D9.1C2D8FA26A,NA,ST,2010-07-27T00:00:00Z,F,H,73,NA,NA,NA,NA
BY11,2011,3D9.1C2D8CF548,NA,ST,2010-07-27T00:00:00Z,M,H,56,NA,NA,NA,NA
BY11,2011,3D9.1C2D8E4DCB,NA,ST,2010-07-27T00:00:00Z,F,H,73,1.2,4,NA,SN
BY11,2011,3D9.1C2D8D049D,NA,ST,2010-07-27T00:00:00Z,F,H,69,NA,NA,AD,SN
BY11,2011,3D9.1C2D8B1324,NA,ST,2010-07-27T00:00:00Z,F,H,73,R.2,NA,NA,SN
BY11,2011,3D9.1C2D8E2857,NA,ST,2010-07-27T00:00:00Z,M,H,72,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E1654,NA,ST,2010-07-27T00:00:00Z,M,H,54,1.1,3,AD,SN
BY11,2011,3D9.1C2D8E478F,NA,ST,2010-07-27T00:00:00Z,M,H,73,1.2,4,AD,SN
BY11,2011,3D9.1C2D8F3450,NA,ST,2010-07-27T00:00:00Z,F,H,59,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F4318,NA,ST,2010-07-27T00:00:00Z,F,H,66,1.2,4,AD,NA
BY11,2011,3D9.1C2D8CE759,NA,ST,2010-07-27T00:00:00Z,F,H,73,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F5B02,NA,ST,2010-07-27T00:00:00Z,F,H,63,1.2,4,AD,SN
BY11,2011,3D9.1C2D8E0F53,NA,ST,2010-07-27T00:00:00Z,F,H,58,NA,NA,AD,SN
BY11,2011,3D9.1C2D8F93B2,NA,ST,2010-07-27T00:00:00Z,F,H,58,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E59D4,NA,ST,2010-07-27T00:00:00Z,F,H,71,1.2,4,AD,SN
BY11,2011,3D9.1C2D8FA8C7,NA,ST,2010-07-27T00:00:00Z,M,H,72,NA,NA,NA,SN
BY11,2011,3D9.1C2D8E0964,NA,ST,2010-07-27T00:00:00Z,M,H,66,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E1F6D,NA,ST,2010-07-27T00:00:00Z,F,H,75,NA,NA,NA,NA
BY11,2011,3D9.1C2D8D02E8,NA,ST,2010-07-27T00:00:00Z,F,H,54,NA,NA,AD,NA
BY11,2011,3D9.1C2D8CEF57,NA,ST,2010-07-27T00:00:00Z,F,H,72,1.2,4,AD,SN
BY11,2011,3D9.1C2D8E6EE5,NA,ST,2010-07-27T00:00:00Z,M,H,73,NA,NA,AD,NA
BY11,2011,3D9.1C2D8D307D,NA,ST,2010-07-27T00:00:00Z,F,H,72,NA,NA,AD,NA
BY11,2011,3D9.1C2D8CEF42,NA,ST,2010-07-27T00:00:00Z,F,H,66,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E927B,NA,ST,2010-07-27T00:00:00Z,F,H,67,1.2,4,AD,SN
BY11,2011,3D9.1C2D8E15BB,NA,ST,2010-07-27T00:00:00Z,F,H,70,1.2,4,AD,SN
BY11,2011,3D9.1C2C4FC5F9,NA,ST,2010-07-27T00:00:00Z,M,H,73,1.2,4,NA,NA
BY11,2011,3D9.1C2D8CCE9D,NA,ST,2010-07-27T00:00:00Z,M,H,73,NA,NA,AD,NA
BY11,2011,3D9.1C2D8FAB07,NA,ST,2010-07-27T00:00:00Z,F,H,72,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E7B2A,NA,ST,2010-07-27T00:00:00Z,M,H,58,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F59C5,NA,ST,2010-07-27T00:00:00Z,F,H,75,1.2,4,AD,NA
BY11,2011,3D9.1C2D8F669F,NA,ST,2010-07-27T00:00:00Z,M,H,84,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8E975D,NA,ST,2010-07-27T00:00:00Z,F,H,71,NA,NA,AD,NA
BY11,2011,3D9.1C2D8D110D,NA,ST,2010-07-27T00:00:00Z,F,H,71,NA,NA,NA,NA
BY11,2011,3D9.1C2D8E37CD,NA,ST,2010-07-27T00:00:00Z,F,H,69,NA,NA,AD,NA
BY11,2011,3D9.1C2D8F5AD9,NA,ST,2010-07-27T00:00:00Z,M,H,69,1.2,4,AD,NA
BY11,2011,3D9.1C2D8FA8C3,NA,ST,2010-07-27T00:00:00Z,F,H,78,NA,NA,AD,SN
BY11,2011,3D9.1C2D8F6245,NA,ST,2010-07-27T00:00:00Z,F,H,67,NA,NA,AD,NA
BY11,2011,3D9.1C2D8B0AD9,NA,ST,2010-07-27T00:00:00Z,M,H,73,1.2,4,NA,NA
BY11,2011,3D9.1C2D8D302B,NA,ST,2010-07-27T00:00:00Z,F,H,67,NA,NA,NA,NA
BY11,2011,3D9.1C2D8F93A7,NA,ST,2010-07-27T00:00:00Z,F,H,69,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F3FD8,NA,ST,2010-07-27T00:00:00Z,M,H,72,NA,NA,NA,SN
BY11,2011,3D9.1C2D8D0A07,NA,ST,2010-07-27T00:00:00Z,F,H,72,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F3437,NA,ST,2010-07-27T00:00:00Z,M,H,85,1.2,4,AD,NA
BY11,2011,3D9.1C2C95AA31,NA,ST,2010-07-27T00:00:00Z,F,H,60,NA,NA,AD,SN
BY11,2011,3D9.1C2D8F4DFC,NA,ST,2010-07-27T00:00:00Z,F,H,75,1.2,4,AD,NA
BY11,2011,3D9.1C2D8F49F6,NA,ST,2010-07-27T00:00:00Z,M,H,56,NA,NA,AD,NA
BY11,2011,3D9.1C2D8E3116,NA,ST,2010-07-27T00:00:00Z,M,H,54,NA,NA,AD,SN
BY11,2011,3D9.1C2D8B4441,NA,ST,2010-07-27T00:00:00Z,F,W,59,R.1,NA,NA,NA
BY11,2011,3D9.1C2D8F6EC4,NA,ST,2010-07-27T00:00:00Z,F,W,66,2.1,4,NA,NA
BY11,2011,3D9.1C2D8E7D74,NA,ST,2010-07-27T00:00:00Z,F,W,61,2.1,4,NA,NA
BY11,2011,3D9.1C2D8CD2A6,NA,ST,2010-07-27T00:00:00Z,F,W,62,2.1,4,NA,NA
BY11,2011,3D9.1C2D8F6184,NA,ST,2010-07-27T00:00:00Z,M,W,71,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8E31DF,NA,ST,2010-07-27T00:00:00Z,F,W,64,2.2,5,NA,NA
BY11,2011,3D9.1C2D8D1DD4,NA,ST,2010-07-27T00:00:00Z,F,W,71,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E94E7,NA,ST,2010-07-27T00:00:00Z,F,W,66,2.2,5,NA,NA
BY11,2011,3D9.1C2D8DF574,NA,ST,2010-07-27T00:00:00Z,F,W,70,3.2,6,NA,NA
BY11,2011,3D9.1C2D8AFE14,NA,ST,2010-07-27T00:00:00Z,F,W,71,2.1S1,6,NA,NA
BY11,2011,3D9.1C2D8E9243,NA,ST,2010-07-27T00:00:00Z,F,W,60,2.1,4,NA,NA
BY11,2011,3D9.1C2D8AD1D9,NA,ST,2010-07-27T00:00:00Z,F,W,76,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E3A9B,NA,ST,2010-07-27T00:00:00Z,F,W,71,1.2,4,NA,NA
BY11,2011,3D9.1C2D8F93BD,NA,ST,2010-07-27T00:00:00Z,F,W,73,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E2664,NA,ST,2010-07-27T00:00:00Z,F,W,61,3.1,5,NA,NA
BY11,2011,3D9.1C2D8F40BC,NA,ST,2010-07-27T00:00:00Z,F,W,67,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F616C,NA,ST,2010-07-27T00:00:00Z,F,W,76,2.2,5,NA,NA
BY11,2011,3D9.1BF26E6B42,NA,ST,2010-07-27T00:00:00Z,F,W,77,2.2,5,NA,NA
BY11,2011,3D9.1C2D8CEF45,NA,ST,2010-07-27T00:00:00Z,M,W,56,NA,NA,NA,NA
BY11,2011,3D9.1C2D8E76AB,NA,ST,2010-07-27T00:00:00Z,M,W,61,2.1,4,NA,NA
BY11,2011,3D9.1C2D8D25A5,NA,ST,2010-07-27T00:00:00Z,F,W,60,2.1,4,NA,NA
BY11,2011,3D9.1C2D8F3AE2,NA,ST,2010-07-27T00:00:00Z,F,W,73,2.2,5,NA,NA
BY11,2011,3D9.1C2D8FA31A,NA,ST,2010-07-27T00:00:00Z,F,W,56,2.1,4,NA,NA
BY11,2011,3D9.1C2D8F4A9D,NA,ST,2010-07-27T00:00:00Z,M,W,77,2.2,5,NA,NA
BY11,2011,3D9.1C2D8D39A1,NA,ST,2010-07-27T00:00:00Z,F,W,71,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E0CA3,NA,ST,2010-07-27T00:00:00Z,F,W,72,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8E0F8A,NA,ST,2010-07-27T00:00:00Z,F,W,76,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8D3337,NA,ST,2010-07-27T00:00:00Z,M,W,79,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E31E2,NA,ST,2010-07-27T00:00:00Z,F,W,68,1.2,4,NA,NA
BY11,2011,3D9.1C2D8E189C,NA,ST,2010-07-27T00:00:00Z,M,W,78,2.2,5,NA,NA
BY11,2011,3D9.1C2D8CE8E9,NA,ST,2010-07-27T00:00:00Z,M,W,81,2.2,5,NA,NA
BY11,2011,3D9.1C2D8D2247,NA,ST,2010-07-27T00:00:00Z,F,W,54,1.1,3,NA,NA
BY11,2011,3D9.1C2D8EAE85,NA,ST,2010-07-27T00:00:00Z,M,W,73,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F4AE9,NA,ST,2010-07-27T00:00:00Z,M,W,77,2.1S1,6,NA,NA
BY11,2011,3D9.1C2D8AF801,NA,ST,2010-07-27T00:00:00Z,F,W,68,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F37CB,NA,ST,2010-07-27T00:00:00Z,M,W,67,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E3A90,NA,ST,2010-07-27T00:00:00Z,F,W,78,3.2,6,NA,NA
BY11,2011,3D9.1C2D8E361F,NA,ST,2010-07-27T00:00:00Z,F,W,76,2.2,5,NA,NA
BY11,2011,3D9.1C2D8CFC47,NA,ST,2010-07-27T00:00:00Z,F,W,71,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8DFEA8,NA,ST,2010-07-27T00:00:00Z,M,W,77,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E2308,NA,ST,2010-07-27T00:00:00Z,F,W,72,2.2,5,NA,NA
BY11,2011,3D9.1C2D8F870C,NA,ST,2010-07-27T00:00:00Z,M,W,53,2.1,4,NA,NA
BY11,2011,3D9.1C2D8E1658,NA,ST,2010-07-27T00:00:00Z,F,W,73,2.2,5,NA,NA
BY11,2011,3D9.1C2D8E12B3,NA,ST,2010-07-27T00:00:00Z,M,W,54,2.1,4,NA,NA
BY11,2011,3D9.1C2D8E5AAE,NA,ST,2010-07-27T00:00:00Z,M,W,77,3.2,6,NA,NA
BY11,2011,3D9.1C2D8D0B8D,NA,ST,2010-07-27T00:00:00Z,M,W,74,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8F38AF,NA,ST,2010-07-27T00:00:00Z,M,W,62,2.1,4,NA,NA
BY11,2011,3D9.1C2D8E4141,NA,ST,2010-07-27T00:00:00Z,F,W,67,2.2,5,NA,NA
BY11,2011,3D9.1C2D8D23E4,NA,ST,2010-07-27T00:00:00Z,F,W,68,3.2,6,NA,NA
BY11,2011,3D9.1C2D8DF65B,NA,ST,2010-07-27T00:00:00Z,M,W,68,2.2,5,NA,NA
BY11,2011,3D9.1C2D8CFA89,NA,ST,2010-07-27T00:00:00Z,M,W,67,2.2,5,NA,NA
BY11,2011,3D9.1C2D8EC5C9,NA,ST,2010-07-27T00:00:00Z,F,W,73,R.2,NA,NA,NA
BY11,2011,3D9.1C2D8D1713,NA,ST,2010-07-27T00:00:00Z,F,W,72,2.2,5,NA,NA
BY11,2011,3D9.1C2C448869,NA,ST,2010-07-27T00:00:00Z,F,W,71,R.2,NA,NA,NA
BY11,2011,3D9.1C2D04325D,NA,ST,2010-07-27T00:00:00Z,M,W,62,2.1,4,NA,NA
BY11,2011,3D9.1C2D8E0A24,NA,ST,2010-07-27T00:00:00Z,F,W,60,3.1,5,NA,NA
BY11,2011,3D9.1C2D8E7157,NA,ST,2010-07-27T00:00:00Z,M,W,60,2.1,4,NA,NA
